submission_id,platform,campaign_type,days_live,creator_followers,avg_views_30d,video_length_sec,views,likes,comments,shares,saves,reach,avg_watch_time_sec,completion_rate,tier1_audience_pct,profile_traffic_pct,search_traffic_pct,fyp_reels_explore_pct,graph_pattern,retention_pattern,max_view_jump_pct,flatline_hours_before_jump,like_freeze_flag,late_like_spike_flag,no_matching_engagement_flag,comment_quality,suspicious_comment_pct,repeated_comment_pct,bot_like_profile_pct,views_to_avg_multiplier,like_rate,comment_rate,share_rate,engagement_rate,reach_view_ratio,fraud_risk_score,risk_level,label,decision_recommendation,likely_fraud_type,reviewer_reason,suggested_action,source_type,source_note
GEN-007987,Instagram,Tech Gadget,8,15678,1024,60,5917,346,22,6,31,3363,24.76,0.5306,0.4431,0.0212,0.103,0.9551,normal_viral_smooth,gradual_drop,0.1247,4,False,False,False,relevant_discussion,0.0,0.0293,0.0316,5.7783,0.058476,0.003718,0.001014,0.063208,0.568362,18,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007988,Instagram,Finance Explainer,14,31115,15872,60,76605,7666,877,361,159,48531,41.91,0.6625,0.4893,0.1268,0.064,0.7516,normal_viral_smooth,gradual_drop,0.1462,4,False,False,False,short_but_relevant,0.0,0.0455,0.0668,4.8264,0.100072,0.011448,0.004712,0.116233,0.633523,8,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007989,YouTube Shorts,Finance Explainer,2,22552,15141,60,85058,3314,155,71,289,59723,43.3,0.6657,0.4735,0.0647,0.1084,0.7889,smooth_gradual,gradual_drop,0.341,1,False,False,False,relevant_discussion,0.0,0.0795,0.0906,5.6177,0.038962,0.001822,0.000835,0.041619,0.702144,8,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007990,TikTok,Anime Edit,9,109622,16289,12,43435,4980,423,241,136,44227,4.35,0.4331,0.5721,0.1641,0.085,0.8278,normal_viral_smooth,gradual_drop,0.1515,3,False,False,False,short_but_relevant,0.0,0.0631,0.0858,2.6665,0.114654,0.009739,0.005549,0.129941,1.018234,11,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007991,Instagram,Tech Gadget,1,6459,21404,60,888378,1388,67,3,3737,390631,4.91,0.0869,0.3774,0.8646,0.2605,0.0,step_like_batches,broken_or_missing,1.4739,44,False,False,True,none,0.6705,0.6309,0.6982,41.5052,0.001562,7.5e-05,3e-06,0.001641,0.439713,90,Critical,botted,Reject,possible_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007992,Instagram,Finance Explainer,6,1437,521,20,24272,376,37,11,124,9645,5.35,0.3449,0.4734,0.8751,0.1549,0.0,flat_then_spike,sudden_drop,2.3401,45,False,False,True,generic_repeated,0.8119,0.1634,0.6198,46.5873,0.015491,0.001524,0.000453,0.017469,0.397371,53,High,suspicious,Reject and ask for analytics in ticket,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007993,TikTok,Fitness Clip,11,1096,2522,30,343743,764,0,3,1609,72325,7.78,0.2557,0.2639,0.4304,0.2002,0.4303,likes_freeze,very_low_watch_time,0.5095,7,True,False,True,none,0.5456,0.1716,0.1833,136.2978,0.002223,0.0,9e-06,0.002231,0.210404,92,Critical,botted,Reject,possible_engagement_pod,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007994,TikTok,Mobile Game Speedrun,5,8439,1222,20,6560,210,64,5,32,4100,10.05,0.5021,0.7799,0.0948,0.1439,0.7894,normal_viral_smooth,strong_retention,0.1591,4,False,False,False,short_but_relevant,0.0,0.0699,0.1059,5.3682,0.032012,0.009756,0.000762,0.04253,0.625,23,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007995,Instagram,Car Slideshows,14,66830,2138,15,327906,2734,31,217,377,224672,1.48,0.0989,0.6776,0.1272,0.3635,0.4933,step_like_batches,low_watch_time,1.5043,90,False,False,True,unrelated,0.8455,0.5324,0.6885,153.3704,0.008338,9.5e-05,0.000662,0.009094,0.685172,95,Critical,botted,Reject,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007996,TikTok,AI App Demo,8,1026,817,60,151842,794,0,5,248,19221,8.49,0.1588,0.693,0.3642,0.5498,0.03,vertical_spike_no_engagement,unknown,3.8565,61,False,False,True,emoji_spam,0.3554,0.6165,0.2905,185.8531,0.005229,0.0,3.3e-05,0.005262,0.126586,89,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007997,Instagram,Finance Explainer,13,22169,14035,12,72399,2490,321,126,268,43768,9.66,0.7966,0.7064,0.0985,0.1463,0.8021,normal_viral_smooth,gradual_drop,0.2984,2,False,False,False,relevant_discussion,0.0,0.0766,0.1122,5.1585,0.034393,0.004434,0.00174,0.040567,0.604539,21,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007998,TikTok,Anime Edit,1,5267,1669,45,21474,648,25,7,90,8467,18.39,0.4397,0.3168,0.6263,0.5842,0.0,step_like_batches,broken_or_missing,0.8195,85,False,False,False,generic_repeated,0.2064,0.1314,0.4731,12.8664,0.030176,0.001164,0.000326,0.031666,0.394291,42,Medium,suspicious,Needs Manual Review,view_injection,metrics and graph pattern move proportionally,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-007999,TikTok,AI App Demo,4,12575,9552,30,259986,4754,354,332,556,89508,6.07,0.2346,0.6643,0.565,0.0048,0.404,flat_then_spike,sudden_drop,2.4193,81,False,False,True,mixed,0.2036,0.4652,0.353,27.218,0.018286,0.001362,0.001277,0.020924,0.34428,55,High,suspicious,Reject and ask for analytics in ticket,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008000,Instagram,Fitness Clip,10,9146,1250,20,159274,1373,38,0,33,59393,1.29,0.0861,0.3257,0.6093,0.5612,0.0,vertical_spike_no_engagement,low_watch_time,2.2705,33,False,False,True,none,0.274,0.5023,0.6499,127.4192,0.00862,0.000239,0.0,0.008859,0.372898,99,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008001,Instagram,Car Slideshows,12,2025,47726,45,61923,5731,303,101,166,39979,24.46,0.5667,0.4344,0.0555,0.1798,0.7415,smooth_gradual,strong_retention,0.2425,0,False,False,False,short_but_relevant,0.0,0.0313,0.048,1.2975,0.09255,0.004893,0.001631,0.099075,0.645624,17,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008002,TikTok,Tech Gadget,6,3765,2138,15,49873,815,75,103,197,11194,2.5,0.1662,0.3179,0.4345,0.5076,0.0189,late_like_spike,sudden_drop,0.9089,22,False,True,False,unrelated,0.8692,0.5937,0.3987,23.3269,0.016342,0.001504,0.002065,0.019911,0.22445,53,High,suspicious,Reject and ask for analytics in ticket,fake_likes,late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008003,TikTok,AI App Demo,7,89003,31976,12,212388,23572,1156,1232,47,184335,8.67,0.7648,0.578,0.0119,0.1112,0.874,normal_viral_smooth,gradual_drop,0.359,3,False,False,False,short_but_relevant,0.0,0.0562,0.0429,6.6421,0.110986,0.005443,0.005801,0.122229,0.867916,5,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008004,TikTok,Fitness Clip,2,1218,1354,12,154823,358,0,0,877,109203,0.36,0.0284,0.0824,0.8733,0.3001,0.0,flat_then_spike,low_watch_time,2.1516,79,False,False,True,unrelated,0.5536,0.3553,0.6649,114.3449,0.002312,0.0,0.0,0.002312,0.705341,89,Critical,botted,Reject,needs_analytics,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008005,YouTube Shorts,AI App Demo,13,5002,802,60,58960,556,0,64,298,17784,14.86,0.228,0.0487,0.5374,0.0002,0.4976,flat_then_spike,broken_or_missing,2.0795,17,False,False,True,unrelated,0.1208,0.1231,0.734,73.5162,0.00943,0.0,0.001085,0.010516,0.301628,89,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008006,TikTok,Car Slideshows,12,8111,3935,20,25209,2653,170,226,151,20010,13.42,0.7778,0.4166,0.0255,0.0756,0.8838,smooth_gradual,gradual_drop,0.167,3,False,False,False,relevant_discussion,0.0,0.0507,0.0206,6.4064,0.10524,0.006744,0.008965,0.120949,0.793764,19,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008007,YouTube Shorts,AI App Demo,1,3952,903,15,177101,908,44,111,852,54077,0.87,0.0621,0.3897,0.8129,0.047,0.1051,vertical_spike_no_engagement,broken_or_missing,2.8597,82,False,False,True,generic_repeated,0.5148,0.0864,0.5323,196.1251,0.005127,0.000248,0.000627,0.006002,0.305346,79,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008008,YouTube Shorts,Travel Hook,4,6613,19201,60,1727256,8778,0,948,7781,529681,16.02,0.257,0.1275,0.3343,0.5738,0.0595,step_like_batches,unknown,1.351,30,False,False,True,none,0.1386,0.212,0.6599,89.9566,0.005082,0.0,0.000549,0.005631,0.30666,96,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008009,Instagram,Anime Edit,9,3580,12228,12,253701,272,10,52,440,96543,3.12,0.26,0.3541,0.6787,0.0933,0.2628,step_like_batches,low_watch_time,1.9518,86,False,False,True,generic_repeated,0.1572,0.2764,0.6724,20.7475,0.001072,3.9e-05,0.000205,0.001317,0.380539,93,Critical,botted,Reject,possible_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008010,YouTube Shorts,Mobile Game Speedrun,3,1565,2423,12,460111,3909,91,3,329,175541,1.68,0.18,0.6283,0.3544,0.434,0.1545,flat_then_spike,very_low_watch_time,2.4423,17,False,False,True,unrelated,0.1563,0.428,0.4479,189.8931,0.008496,0.000198,7e-06,0.0087,0.381519,96,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008011,YouTube Shorts,AI App Demo,11,31498,184,45,4708,105,6,4,25,2631,16.55,0.392,0.098,0.2475,0.2046,0.587,late_like_spike,sudden_drop,0.3755,43,False,True,False,generic_repeated,0.1148,0.1405,0.2557,25.587,0.022302,0.001274,0.00085,0.024427,0.558836,58,High,suspicious,Reject and ask for analytics in ticket,fake_likes,late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008012,TikTok,Travel Hook,1,3395,4354,15,26744,2660,168,24,48,22636,3.94,0.3401,0.7369,0.1379,0.1409,0.7761,smooth_gradual,gradual_drop,0.3253,4,False,False,False,short_but_relevant,0.0,0.0633,0.0333,6.1424,0.099462,0.006282,0.000897,0.106641,0.846395,19,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008013,Instagram,Travel Hook,14,12566,2264,45,161692,101,28,83,924,111270,4.47,0.1062,0.2592,0.8309,0.1294,0.083,vertical_spike_no_engagement,unknown,3.2171,55,False,False,True,none,0.1485,0.1935,0.5729,71.4187,0.000625,0.000173,0.000513,0.001311,0.68816,94,Critical,botted,Reject,fake_views,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008014,TikTok,Travel Hook,13,1251,6279,20,811841,5448,184,325,3937,444280,0.36,0.0189,0.5668,0.8878,0.1009,0.0,step_like_batches,low_watch_time,1.0509,44,False,False,True,none,0.1436,0.5643,0.5667,129.2946,0.006711,0.000227,0.0004,0.007338,0.54725,90,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008015,Instagram,Fitness Clip,5,500000,16977,20,106551,4556,894,736,396,64875,14.35,0.7654,0.8931,0.1618,0.1935,0.605,normal_viral_smooth,gradual_drop,0.4005,1,False,False,False,short_but_relevant,0.0,0.0685,0.0824,6.2762,0.042759,0.00839,0.006907,0.058057,0.608863,11,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008016,Instagram,AI App Demo,9,94910,203,45,7504,180,1,7,4,3683,5.54,0.1199,0.2882,0.263,0.4149,0.2479,likes_freeze,sudden_drop,0.4815,82,True,False,True,emoji_spam,0.7429,0.1052,0.503,36.9655,0.023987,0.000133,0.000933,0.025053,0.490805,69,High,suspicious,Reject and ask for analytics in ticket,possible_engagement_pod,views rise without matching engagement; likes freeze while views increase,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-008017,Instagram,Finance Explainer,12,3919,5656,45,30295,1654,49,177,170,24484,31.17,0.6643,0.6144,0.0305,0.1072,0.8542,normal_viral_smooth,strong_retention,0.1093,3,False,False,False,short_but_relevant,0.0,0.0271,0.1159,5.3563,0.054596,0.001617,0.005843,0.062056,0.808186,19,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
